#! FIELDS time phi1 phi2 phi3 psi1 psi2 psi3 opes.bias opes.work opes.rct opes.zed opes.neff opes.nker
#! SET min_phi1 -pi
#! SET max_phi1 pi
#! SET min_phi2 -pi
#! SET max_phi2 pi
#! SET min_phi3 -pi
#! SET max_phi3 pi
#! SET min_psi1 -pi
#! SET max_psi1 pi
#! SET min_psi2 -pi
#! SET max_psi2 pi
#! SET min_psi3 -pi
#! SET max_psi3 pi
 168.000000 -1.72119 -2.45839 1.27499 1.08091 0.725175 -1.30001 -50 745.118 -47.691 0.00902213 1 168
 169.000000 -1.39654 -1.4286 0.915021 -0.685863 0.589661 -0.422895 -50 706.024 -47.6999 0.00896874 1 169
 170.000000 -1.24899 -2.11449 0.883937 0.198438 -0.266141 -0.12721 -50 746.937 -47.7088 0.00891599 1 170
 171.000000 -1.16879 -1.48452 0.651056 -0.269855 2.09025 -0.707381 -50 722.209 -47.7176 0.00886384 1 171
 172.000000 -1.53878 -2.4245 1.246 1.62754 -3.13801 -0.879351 -50 765.928 -47.7263 0.00881231 1 172
 173.000000 -2.18894 -1.41707 1.33594 2.88058 2.18468 -0.869853 -50 946.475 -47.7349 0.00876137 1 173
 174.000000 -1.08481 -0.986875 1.0653 1.93345 2.28545 0.0888923 -50 901.761 -47.7435 0.00871102 1 174
 175.000000 -1.53462 -1.00254 1.2147 1.83202 3.06844 -0.997641 -50 1317.5 -47.752 0.00866124 1 175
 176.000000 -1.73096 -2.55211 1.0513 1.93534 2.37575 -0.686116 -48.084 640.52 -47.7537 0.00861203 1 176
 177.000000 -2.01356 -1.583 0.823261 2.70696 -0.198885 -0.987307 -50 747.362 -47.7621 0.00856338 1 177
 178.000000 -2.53797 -1.2658 1.05965 2.90114 0.289388 -0.179611 -50 1012.97 -47.7704 0.00851527 1 178
 179.000000 -1.38247 -1.77666 0.881607 2.27795 2.3534 -2.15697 -50 1494.74 -47.7787 0.0084677 1 179
 180.000000 -2.45358 -2.57685 1.21236 2.82506 -3.11042 -0.641514 -50 957.61 -47.7869 0.00842065 1 180
 181.000000 -1.54656 -1.05936 1.11645 1.08086 1.24046 -1.06227 -50 593.476 -47.795 0.00837413 1 181
 182.000000 -1.86012 -1.36295 0.841943 0.670172 0.345215 -0.425809 -47.1599 741.503 -47.791 0.00832812 1 182
 183.000000 -1.35879 -1.52672 0.886 0.871311 0.904664 0.00812468 -46.6687 628.426 -47.7833 0.00828261 1 183
 184.000000 -1.32177 -2.62771 0.942476 2.94332 2.62973 -2.70315 -50 1392.91 -47.7913 0.0082376 1 184
 185.000000 -2.18804 -0.894505 0.95334 1.66104 2.61714 -1.11233 -44.9922 945.853 -47.7635 0.00819307 1 185
 186.000000 -2.27393 -1.39471 0.499468 2.66392 0.944699 -1.5606 -50 474.06 -47.7715 0.00814902 1 186
 187.000000 -1.62665 -1.48563 0.845199 2.9862 1.47237 0.805192 -50 783.38 -47.7794 0.00810544 1 187
 188.000000 -1.27308 -2.98809 0.840584 1.82123 -2.99561 0.090906 -50 1288.84 -47.7872 0.00806233 1 188
 189.000000 -1.56744 -1.20205 0.911449 0.086777 1.70096 0.254113 -50 964.859 -47.795 0.00801967 1 189
